RUN_ID,Powertrain,d_wheel,A_front,HM_VA,AWD,iAG,m_curb,Wheelbase,h_s,weight_dist,MainAxle_TorqueSplit_int,Hybrid_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
42,ICE,0.644,2.401819,0,0,3.64,1480,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.0, 1.41, 1.0, 0.74]",5,0.6,3300,NA,0,0,0,0,0,0,1000,7000,67,335,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
43,ICE,0.644,2.401819,0,0,3.15,1450,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.23, 2.51, 1.67, 1.23, 1.0, 0.83]",6,0.6,3300,NA,0,0,0,0,0,0,1000,7000,72.4,362,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
44,ICE,0.644,2.401819,0,0,3.64,1480,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.0, 1.41, 1.0, 0.74]",5,0.8,3300,NA,0,0,0,0,0,0,1000,7000,72.4,362,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
45,ICE,0.644,2.401819,0,0,3.15,1620,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.23, 2.51, 1.67, 1.23, 1.0, 0.83]",6,0.35,3346,NA,0,0,0,0,0,0,1000,7000,67,335,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
46,ICE,0.644,2.401819,0,0,3.64,1645,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.0, 1.41, 1.0, 0.74]",5,0.6,3300,NA,0,0,0,0,0,0,1000,7000,67,335,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
47,ICE,0.644,2.375464,0,0,3.15,1620,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.23, 2.51, 1.67, 1.23, 1.0, 0.83]",6,0.6,3300,NA,0,0,0,0,0,0,1000,7000,72.4,362,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
48,ICE,0.644,2.375464,0,0,3.64,1645,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.0, 1.41, 1.0, 0.74]",5,0.35,3300,NA,0,0,0,0,0,0,1000,7000,72.4,362,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
49,ICE,0.644,2.425905,0,0,3.64,1480,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.0, 1.41, 1.0, 0.74]",5,0.35,3300,NA,0,0,0,0,0,0,1000,7000,67,335,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
50,ICE,0.644,2.425905,1,1,3.73,1560,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 2.22, 1.6, 1.0, 0.75]",5,0.35,3300,NA,0,0,0,0,0,0,1000,7000,67,335,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
51,ICE,0.644,2.425905,0,0,3.15,1450,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.23, 2.51, 1.67, 1.23, 1.0, 0.83]",6,0.35,3300,NA,0,0,0,0,0,0,1000,7000,72.4,362,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
52,ICE,0.644,2.458946,0,0,3.64,1480,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.0, 1.41, 1.0, 0.74]",5,0.8,3300,NA,0,0,0,0,0,0,1000,7000,72.4,362,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
53,ICE,0.644,2.450251,1,1,3.73,1630,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 2.22, 1.6, 1.0, 0.75]",5,0.35,3300,NA,0,0,0,0,0,0,1000,7000,67,335,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
54,ICE,0.644,2.415471,0,0,3.15,1525,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.23, 2.51, 1.67, 1.23, 1.0, 0.83]",6,0.6,3346,NA,0,0,0,0,0,0,1000,7000,72.4,362,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
55,ICE,0.644,2.450251,0,0,3.64,1555,2.725,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.0, 1.41, 1.0, 0.74]",5,0.6,3300,NA,0,0,0,0,0,0,1000,7000,72.4,362,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
56,ICE,0.648,2.48589,0,0,3.46,1560,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.35,2979,Turbo,1.1,0,0,0,0,0,1000,7000,100,500,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
57,ICE,0.648,2.48589,1,1,3.46,1670,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.2,2979,Turbo,1.1,0,0,0,0,0,1000,7000,100,500,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
58,ICE,0.648,2.48589,0,0,3.46,1535,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.35,2979,Turbo,1.1,0,0,0,0,0,1000,7000,108,540,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
59,ICE,0.648,2.51262,0,0,3.46,1560,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.35,2979,Turbo,1.1,0,0,0,0,0,1000,7000,108,540,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
60,ICE,0.648,2.48589,1,1,3.46,1670,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.1,2979,Turbo,0,0,0,0,0,0,1000,7000,108,540,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
61,ICE,0.648,2.51262,0,0,3.46,1770,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.2,2979,Turbo,0,0,0,0,0,0,1000,7000,100,500,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
62,ICE,0.648,2.46807,0,0,3.46,1770,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.35,2979,Turbo,1.1,0,0,0,0,0,1000,7000,108,540,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
63,ICE,0.648,2.46807,0,0,3.46,1570,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.35,2979,Turbo,0,0,0,0,0,0,1000,7000,100,500,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
64,ICE,0.648,2.583774,1,1,3.46,1680,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.2,2979,Turbo,1.1,0,0,0,0,0,1000,7000,100,500,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
65,ICE,0.648,2.583774,0,0,3.46,1570,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.35,2979,Turbo,1.1,0,0,0,0,0,1000,7000,108,540,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
66,ICE,0.648,2.611029,1,1,3.46,1680,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.06,2979,Turbo,1.1,0,0,0,0,0,1000,7000,108,540,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
67,ICE,0.648,2.611029,0,0,3.46,1630,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.35,2979,Turbo,0,0,0,0,0,0,1000,7000,108,540,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
68,ICE,0.648,2.63465,1,1,3.46,1720,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.2,2979,Turbo,0,0,0,0,0,0,1000,7000,108,540,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
69,ICE,0.648,2.63465,0,0,3.46,1650,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.35,2979,Turbo,0,0,0,0,0,0,1000,7000,100,500,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
70,ICE,0.648,2.661905,1,1,3.46,1750,2.76,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.2,2979,Turbo,0,0,0,0,0,0,1000,7000,100,500,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
71,ICE,0.655,2.591541,0,0,2.81,1705,2.81,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.1,2979,Turbo,0,0,0,0,0,0,1000,7000,120,600,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
72,ICE,0.655,2.591541,1,1,2.81,1780,2.81,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,2979,Turbo,0,0,0,0,0,0,1000,7000,120,600,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
73,ICE,0.655,2.591541,0,0,2.81,1705,2.81,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.1,2979,Turbo,0,0,0,0,0,0,1000,7000,132,660,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
74,ICE,0.655,2.591541,1,1,2.81,1780,2.81,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,2979,Turbo,0,0,0,0,0,0,1000,7000,132,660,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
75,ICE,0.655,2.591541,0,0,2.81,1780,2.81,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.1,2979,Turbo,0,0,0,0,0,0,1000,7000,132,660,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
76,ICE,0.655,2.591541,1,1,2.81,1840,2.81,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,2979,Turbo,0,0,0,0,0,0,1000,7000,132,660,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
77,ICE,0.655,2.591541,0,0,2.81,1780,2.81,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.1,2979,Turbo,0,0,0,0,0,0,1000,7000,120,600,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
78,ICE,0.655,2.591541,1,1,2.81,1840,2.81,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,2979,Turbo,0,0,0,0,0,0,1000,7000,120,600,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
79,ICE,0.664,2.97792,1,1,2.81,1785,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.31, 1.0, 0.82, 0.64]",8,0.06,2993,Turbo,0,0,0,0,0,0,1000,7000,140,700,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
80,ICE,0.664,2.97792,1,1,2.81,1865,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.31, 1.0, 0.82, 0.64]",8,0.06,2993,Turbo,0,0,0,0,0,0,1000,7000,140,700,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
81,ICE,0.664,2.63088,1,1,2.81,1875,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.31, 1.0, 0.82, 0.64]",8,0.06,2993,Turbo,0,0,0,0,0,0,1000,7000,146,730,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
82,ICE,0.664,2.627226,1,1,2.81,1955,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.31, 1.0, 0.82, 0.64]",8,0.06,2993,Turbo,0,0,0,0,0,0,1000,7000,146,730,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
83,ICE,0.664,2.63088,1,1,2.81,1945,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.31, 1.0, 0.82, 0.64]",8,0.06,2993,Turbo,0,0,0,0,0,0,1000,7000,146,730,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
